MBD2	ENHA_8_128521000_128522000_HINFP
ENHA_8_128228000_128229000_FOSL2	JUN
ENHA_8_128228000_128229000_JUNB	RFWD2
ENHA_8_128228000_128229000_JUNB	SET
ENHA_8_128228000_128229000_JUNB	BRCA1
ENHA_8_128228000_128229000_JUNB	SMAD4
ENHA_8_128228000_128229000_JUNB	SMAD3
ENHA_8_128228000_128229000_JUNB	SMARCA4
ENHA_8_128228000_128229000_JUNB	JUN
ENHA_8_128228000_128229000_JUNB	EP300
ENHA_8_128228000_128229000_EGR1	SREBF2
ENHA_8_128228000_128229000_EGR1	NFATC2
ENHA_8_128228000_128229000_EGR1	RELA
ENHA_8_128228000_128229000_EGR1	CTNNB1
ENHA_8_128228000_128229000_EGR1	MDM2
ENHA_8_128228000_128229000_EGR1	CEBPB
ENHA_8_128228000_128229000_EGR1	NFATC1
ENHA_8_128228000_128229000_EGR1	TP53
ENHA_8_128228000_128229000_EGR1	CREBBP
ENHA_8_128228000_128229000_EGR1	EP300
ENHA_8_128228000_128229000_EGR1	ENHA_8_128228000_128229000_JUND
ENHA_8_128228000_128229000_EGR1	ENHA_8_128228000_128229000_FOSL2
ENHA_8_128228000_128229000_EGR1	ENHA_8_128228000_128229000_JUNB
ENHA_8_128228000_128229000_FOS	ENHA_8_128228000_128229000_USF2
ENHA_8_128228000_128229000_FOS	STK40
ENHA_8_128228000_128229000_FOS	STAT1
ENHA_8_128228000_128229000_FOS	PSMC5
ENHA_8_128228000_128229000_FOS	NFATC2
ENHA_8_128228000_128229000_FOS	RFWD2
ENHA_8_128228000_128229000_FOS	RUNX2
ENHA_8_128228000_128229000_FOS	RELA
ENHA_8_128228000_128229000_FOS	SET
ENHA_8_128228000_128229000_FOS	APP
ENHA_8_128228000_128229000_FOS	NFIX
ENHA_8_128228000_128229000_FOS	CTNNB1
ENHA_8_128228000_128229000_FOS	CARM1
ENHA_8_128228000_128229000_FOS	NCOA3
ENHA_8_128228000_128229000_FOS	SIRT1
ENHA_8_128228000_128229000_FOS	RARA
ENHA_8_128228000_128229000_FOS	SMAD3
ENHA_8_128228000_128229000_FOS	NFATC1
ENHA_8_128228000_128229000_FOS	TBP
ENHA_8_128228000_128229000_FOS	KDM2A
ENHA_8_128228000_128229000_FOS	NCOR2
ENHA_8_128228000_128229000_FOS	JUN
ENHA_8_128228000_128229000_FOS	CREBBP
ENHA_8_128228000_128229000_FOS	EP300
ENHA_8_128228000_128229000_FOS	ENHA_8_128228000_128229000_JUND
ENHA_8_128228000_128229000_FOS	ENHA_8_128228000_128229000_JUNB
ENHA_8_128228000_128229000_SP1	HTT
ENHA_8_128228000_128229000_SP1	SREBF1
ENHA_8_128228000_128229000_SP1	BCL11B
ENHA_8_128228000_128229000_SP1	NFYC
ENHA_8_128228000_128229000_SP1	ESR2
ENHA_8_128228000_128229000_SP1	STAT3
ENHA_8_128228000_128229000_SP1	PSMC5
ENHA_8_128228000_128229000_SP1	HMGA1
ENHA_8_128228000_128229000_SP1	SREBF2
ENHA_8_128228000_128229000_SP1	RELA
ENHA_8_128228000_128229000_SP1	NCOR1
ENHA_8_128228000_128229000_SP1	HIF1A
ENHA_8_128228000_128229000_SP1	HSP90AA1
ENHA_8_128228000_128229000_SP1	NPM1
ENHA_8_128228000_128229000_SP1	MDM2
ENHA_8_128228000_128229000_SP1	MAPK8
ENHA_8_128228000_128229000_SP1	BRCA1
ENHA_8_128228000_128229000_SP1	POU2F1
ENHA_8_128228000_128229000_SP1	MYC
ENHA_8_128228000_128229000_SP1	PGR
ENHA_8_128228000_128229000_SP1	YY1
ENHA_8_128228000_128229000_SP1	AR
ENHA_8_128228000_128229000_SP1	SMAD2
ENHA_8_128228000_128229000_SP1	RARA
ENHA_8_128228000_128229000_SP1	PARP1
ENHA_8_128228000_128229000_SP1	SMAD4
ENHA_8_128228000_128229000_SP1	RXRA
ENHA_8_128228000_128229000_SP1	HCFC1
ENHA_8_128228000_128229000_SP1	SMAD3
ENHA_8_128228000_128229000_SP1	HDAC1
ENHA_8_128228000_128229000_SP1	PML
ENHA_8_128228000_128229000_SP1	SMARCA4
ENHA_8_128228000_128229000_SP1	TBP
ENHA_8_128228000_128229000_SP1	NCOR2
ENHA_8_128228000_128229000_SP1	TP53
ENHA_8_128228000_128229000_SP1	JUN
ENHA_8_128228000_128229000_SP1	HDAC2
ENHA_8_128228000_128229000_SP1	PPARG
ENHA_8_128228000_128229000_SP1	EP300
ENHA_8_128228000_128229000_SP1	ENHA_8_128228000_128229000_EGR1
ENHA_8_128227000_128228000_STAT1	ENHA_8_128227000_128228000_IRF9
ENHA_8_128227000_128228000_STAT1	ENHA_8_128227000_128228000_IRF1
ENHA_8_128227000_128228000_STAT1	STAT3
ENHA_8_128227000_128228000_STAT1	RELA
ENHA_8_128227000_128228000_STAT1	UBE2I
ENHA_8_128227000_128228000_STAT1	EIF1AD
ENHA_8_128227000_128228000_STAT1	BRCA1
ENHA_8_128227000_128228000_STAT1	PRKCD
ENHA_8_128227000_128228000_STAT1	RARA
ENHA_8_128227000_128228000_STAT1	RXRA
ENHA_8_128227000_128228000_STAT1	PIAS1
ENHA_8_128227000_128228000_STAT1	XPO1
ENHA_8_128227000_128228000_STAT1	HDAC1
ENHA_8_128227000_128228000_STAT1	SMARCA4
ENHA_8_128227000_128228000_STAT1	MBD1
ENHA_8_128227000_128228000_STAT1	HDAC3
ENHA_8_128227000_128228000_STAT1	TP53
ENHA_8_128227000_128228000_STAT1	CREBBP
ENHA_8_128227000_128228000_STAT1	PPARG
ENHA_8_128227000_128228000_STAT1	EP300
ENHA_8_128227000_128228000_RUNX2	YAP1
ENHA_8_128227000_128228000_RUNX2	HIF1A
ENHA_8_128227000_128228000_RUNX2	FHL2
ENHA_8_128227000_128228000_RUNX2	PIN1
ENHA_8_128227000_128228000_RUNX2	SMAD3
ENHA_8_128227000_128228000_RUNX2	HDAC1
ENHA_8_128227000_128228000_RUNX2	HDAC3
ENHA_8_128227000_128228000_RUNX2	JUN
ENHA_8_128227000_128228000_NR2F2	ENHA_8_128227000_128228000_NR3C1
ENHA_8_128227000_128228000_NR2F2	TEAD2
ENHA_8_128227000_128228000_NR2F2	SMAD4
ENHA_8_128227000_128228000_FOS	STK40
ENHA_8_128227000_128228000_FOS	PSMC5
ENHA_8_128227000_128228000_FOS	JUNB
ENHA_8_128227000_128228000_FOS	NFATC2
ENHA_8_128227000_128228000_FOS	RFWD2
ENHA_8_128227000_128228000_FOS	RELA
ENHA_8_128227000_128228000_FOS	SET
ENHA_8_128227000_128228000_FOS	APP
ENHA_8_128227000_128228000_FOS	NFIX
ENHA_8_128227000_128228000_FOS	JUND
ENHA_8_128227000_128228000_FOS	CTNNB1
ENHA_8_128227000_128228000_FOS	CARM1
ENHA_8_128227000_128228000_FOS	NCOA3
ENHA_8_128227000_128228000_FOS	SIRT1
ENHA_8_128227000_128228000_FOS	RARA
ENHA_8_128227000_128228000_FOS	SMAD3
ENHA_8_128227000_128228000_FOS	NFATC1
ENHA_8_128227000_128228000_FOS	TBP
ENHA_8_128227000_128228000_FOS	KDM2A
ENHA_8_128227000_128228000_FOS	NCOR2
ENHA_8_128227000_128228000_FOS	JUN
ENHA_8_128227000_128228000_FOS	CREBBP
ENHA_8_128227000_128228000_FOS	EP300
ENHA_8_128227000_128228000_FOS	ENHA_8_128227000_128228000_STAT1
ENHA_8_128227000_128228000_FOS	ENHA_8_128227000_128228000_RUNX2
ENHA_8_128146000_128147000_MEF2C	ENHA_8_128146000_128147000_MEF2A
ENHA_8_128146000_128147000_MEF2C	MAPK14
ENHA_8_128146000_128147000_MEF2C	EP300
ENHA_8_128146000_128147000_MEF2D	ENHA_8_128146000_128147000_MEF2A
ENHA_8_128146000_128147000_MEF2D	NFATC2
ENHA_8_128146000_128147000_MEF2D	SKP2
ENHA_8_128146000_128147000_MEF2D	CDK6
ENHA_8_128146000_128147000_MEF2D	HDAC3
ENHA_8_128146000_128147000_MEF2D	JUN
ENHA_8_128146000_128147000_MEF2D	MAPK14
ENHA_8_128146000_128147000_POU2F1	ENHA_8_128146000_128147000_SP4
ENHA_8_128146000_128147000_POU2F1	ENHA_8_128146000_128147000_NR3C1
ENHA_8_128146000_128147000_POU2F1	TEAD2
ENHA_8_128146000_128147000_POU2F1	CREB1
ENHA_8_128146000_128147000_POU2F1	RELA
ENHA_8_128146000_128147000_POU2F1	PARP1
ENHA_8_128146000_128147000_POU2F1	HCFC1
ENHA_8_128146000_128147000_POU2F1	HDAC1
ENHA_8_128146000_128147000_POU2F1	TBP
ENHA_8_128146000_128147000_POU2F1	NCOR2
ENHA_8_128146000_128147000_NFKB1	ENHA_8_128146000_128147000_NFKB2
ENHA_8_128146000_128147000_NFKB1	ENHA_8_128146000_128147000_NR3C1
ENHA_8_128146000_128147000_NFKB1	STAT3
ENHA_8_128146000_128147000_NFKB1	RELA
ENHA_8_128146000_128147000_NFKB1	IKBKB
ENHA_8_128146000_128147000_NFKB1	CTNNB1
ENHA_8_128146000_128147000_NFKB1	NFKBIB
ENHA_8_128146000_128147000_NFKB1	PARP1
ENHA_8_128146000_128147000_NFKB1	GSK3B
ENHA_8_128146000_128147000_NFKB1	CEBPB
ENHA_8_128146000_128147000_NFKB1	SMAD4
ENHA_8_128146000_128147000_NFKB1	COMMD1
ENHA_8_128146000_128147000_NFKB1	COMMD8
ENHA_8_128146000_128147000_NFKB1	COMMD4
ENHA_8_128146000_128147000_NFKB1	COMMD6
ENHA_8_128146000_128147000_NFKB1	HDAC1
ENHA_8_128146000_128147000_NFKB1	PML
ENHA_8_128146000_128147000_NFKB1	NOTCH1
ENHA_8_128146000_128147000_NFKB1	HDAC3
ENHA_8_128146000_128147000_NFKB1	AURKA
ENHA_8_128146000_128147000_NFKB1	KAT5
ENHA_8_128146000_128147000_NFKB1	PPARG
ENHA_8_128146000_128147000_NFKB1	EP300
ENHA_8_128146000_128147000_SREBF2	UBE2I
ENHA_8_128146000_128147000_SREBF2	PIAS1
ENHA_8_128146000_128147000_SREBF2	SMAD3
ENHA_8_128146000_128147000_SREBF2	ATXN1
ENHA_8_128146000_128147000_SREBF2	TP53
ENHA_8_128146000_128147000_SREBF2	CREBBP
ENHA_8_128146000_128147000_SP1	DDX3X
ENHA_8_128146000_128147000_SP1	SREBF1
ENHA_8_128146000_128147000_SP1	BCL11B
ENHA_8_128146000_128147000_SP1	NFYC
ENHA_8_128146000_128147000_SP1	ESR2
ENHA_8_128146000_128147000_SP1	STAT3
ENHA_8_128146000_128147000_SP1	HMGA1
ENHA_8_128146000_128147000_SP1	RELA
ENHA_8_128146000_128147000_SP1	NCOR1
ENHA_8_128146000_128147000_SP1	HIF1A
ENHA_8_128146000_128147000_SP1	HSP90AA1
ENHA_8_128146000_128147000_SP1	NPM1
ENHA_8_128146000_128147000_SP1	MYC
ENHA_8_128146000_128147000_SP1	PGR
ENHA_8_128146000_128147000_SP1	YY1
ENHA_8_128146000_128147000_SP1	AR
ENHA_8_128146000_128147000_SP1	SMAD2
ENHA_8_128146000_128147000_SP1	RARA
ENHA_8_128146000_128147000_SP1	PARP1
ENHA_8_128146000_128147000_SP1	SMAD4
ENHA_8_128146000_128147000_SP1	RXRA
ENHA_8_128146000_128147000_SP1	HCFC1
ENHA_8_128146000_128147000_SP1	SMAD3
ENHA_8_128146000_128147000_SP1	HDAC1
ENHA_8_128146000_128147000_SP1	PML
ENHA_8_128146000_128147000_SP1	SMARCA4
ENHA_8_128146000_128147000_SP1	TBP
ENHA_8_128146000_128147000_SP1	NCOR2
ENHA_8_128146000_128147000_SP1	TP53
ENHA_8_128146000_128147000_SP1	JUN
ENHA_8_128146000_128147000_SP1	HDAC2
ENHA_8_128146000_128147000_SP1	PPARG
ENHA_8_128146000_128147000_SP1	EP300
ENHA_8_128146000_128147000_SP1	ENHA_8_128146000_128147000_MEF2C
ENHA_8_128146000_128147000_SP1	ENHA_8_128146000_128147000_MEF2D
ENHA_8_128146000_128147000_SP1	ENHA_8_128146000_128147000_POU2F1
ENHA_8_128146000_128147000_SP1	ENHA_8_128146000_128147000_NFKB1
ENHA_8_128146000_128147000_SP1	ENHA_8_128146000_128147000_SREBF2
ENHA_8_128145000_128146000_SNAI1	RELA
ENHA_8_128145000_128146000_SNAI1	RING1
ENHA_8_128145000_128146000_SNAI1	MDM2
ENHA_8_128145000_128146000_SNAI1	PARP1
ENHA_8_128145000_128146000_SNAI1	GSK3B
ENHA_8_128145000_128146000_SNAI1	HDAC1
ENHA_8_128145000_128146000_SNAI1	KDM1A
ENHA_8_128145000_128146000_SNAI1	NOTCH1
ENHA_8_128145000_128146000_SNAI1	TP53
ENHA_8_128145000_128146000_SNAI1	CREBBP
ENHA_8_128145000_128146000_SNAI1	EP300
ENHA_8_128145000_128146000_MEF2C	ENHA_8_128145000_128146000_MEF2A
ENHA_8_128145000_128146000_MEF2C	MAPK14
ENHA_8_128145000_128146000_MEF2C	EP300
ENHA_8_128144000_128145000_MEF2C	ENHA_8_128144000_128145000_MEF2A
ENHA_8_128144000_128145000_MEF2C	MAPK14
ENHA_8_128144000_128145000_MEF2C	EP300
ENHA_8_128144000_128145000_MEF2D	ENHA_8_128144000_128145000_MEF2A
ENHA_8_128144000_128145000_MEF2D	NFATC2
ENHA_8_128144000_128145000_MEF2D	SKP2
ENHA_8_128144000_128145000_MEF2D	CDK6
ENHA_8_128144000_128145000_MEF2D	HDAC3
ENHA_8_128144000_128145000_MEF2D	JUN
ENHA_8_128144000_128145000_MEF2D	MAPK14
ENHA_8_128144000_128145000_MAX	ENHA_8_128144000_128145000_MXI1
ENHA_8_128144000_128145000_MAX	EPAS1
ENHA_8_128144000_128145000_MAX	TFAP2A
ENHA_8_128144000_128145000_MAX	CUX1
ENHA_8_128144000_128145000_MAX	CEBPA
ENHA_8_128144000_128145000_MAX	TRRAP
ENHA_8_128144000_128145000_MAX	HIF1A
ENHA_8_128144000_128145000_MAX	MYC
ENHA_8_128144000_128145000_MAX	BANP
ENHA_8_128144000_128145000_MAX	BAZ1A
ENHA_8_128144000_128145000_MAX	SMAD3
ENHA_8_128144000_128145000_MAX	RPA2
ENHA_8_128144000_128145000_MAX	H2AFY
ENHA_8_128144000_128145000_MAX	RECQL
ENHA_8_128144000_128145000_MAX	SMARCA5
ENHA_8_128144000_128145000_MAX	MECP2
ENHA_8_128144000_128145000_MAX	SMARCA1
ENHA_8_128144000_128145000_MAX	TBP
ENHA_8_128144000_128145000_MAX	MAPK14
ENHA_8_128144000_128145000_MAX	EP300
ENHA_8_128144000_128145000_HOXA10	NFATC1
ENHA_8_128144000_128145000_TP53	ENHA_8_128144000_128145000_SOX4
ENHA_8_128144000_128145000_TP53	PRKAB2
ENHA_8_128144000_128145000_TP53	CRK
ENHA_8_128144000_128145000_TP53	APPL1
ENHA_8_128144000_128145000_TP53	STAT1
ENHA_8_128144000_128145000_TP53	MDM4
ENHA_8_128144000_128145000_TP53	GTF2H1
ENHA_8_128144000_128145000_TP53	PHB
ENHA_8_128144000_128145000_TP53	RPS7
ENHA_8_128144000_128145000_TP53	MAD2L1BP
ENHA_8_128144000_128145000_TP53	TRRAP
ENHA_8_128144000_128145000_TP53	SREBF2
ENHA_8_128144000_128145000_TP53	RYBP
ENHA_8_128144000_128145000_TP53	CREB1
ENHA_8_128144000_128145000_TP53	RFWD2
ENHA_8_128144000_128145000_TP53	ZBTB17
ENHA_8_128144000_128145000_TP53	SET
ENHA_8_128144000_128145000_TP53	NCOR1
ENHA_8_128144000_128145000_TP53	WDR5
ENHA_8_128144000_128145000_TP53	CDK2
ENHA_8_128144000_128145000_TP53	OTUB1
ENHA_8_128144000_128145000_TP53	MDM2
ENHA_8_128144000_128145000_TP53	BRCA1
ENHA_8_128144000_128145000_TP53	BANP
ENHA_8_128144000_128145000_TP53	PIN1
ENHA_8_128144000_128145000_TP53	YY1
ENHA_8_128144000_128145000_TP53	SIRT1
ENHA_8_128144000_128145000_TP53	SMAD2
ENHA_8_128144000_128145000_TP53	UBA52
ENHA_8_128144000_128145000_TP53	PARP1
ENHA_8_128144000_128145000_TP53	GSK3B
ENHA_8_128144000_128145000_TP53	CEBPB
ENHA_8_128144000_128145000_TP53	SUMO1
ENHA_8_128144000_128145000_TP53	PIAS1
ENHA_8_128144000_128145000_TP53	RB1
ENHA_8_128144000_128145000_TP53	SMAD3
ENHA_8_128144000_128145000_TP53	HDAC1
ENHA_8_128144000_128145000_TP53	PML
ENHA_8_128144000_128145000_TP53	KAT2B
ENHA_8_128144000_128145000_TP53	KDM1A
ENHA_8_128144000_128145000_TP53	NCOR2
ENHA_8_128144000_128145000_TP53	MAPK14
ENHA_8_128144000_128145000_TP53	HUWE1
ENHA_8_128144000_128145000_TP53	CREBBP
ENHA_8_128144000_128145000_TP53	HDAC2
ENHA_8_128144000_128145000_TP53	AURKA
ENHA_8_128144000_128145000_TP53	KAT5
ENHA_8_128144000_128145000_TP53	VHL
ENHA_8_128144000_128145000_TP53	EP300
ENHA_8_128134000_128135000_STAT1	ENHA_8_128134000_128135000_IRF1
ENHA_8_128134000_128135000_STAT1	STAT3
ENHA_8_128134000_128135000_STAT1	RELA
ENHA_8_128134000_128135000_STAT1	UBE2I
ENHA_8_128134000_128135000_STAT1	EIF1AD
ENHA_8_128134000_128135000_STAT1	BRCA1
ENHA_8_128134000_128135000_STAT1	PRKCD
ENHA_8_128134000_128135000_STAT1	RARA
ENHA_8_128134000_128135000_STAT1	RXRA
ENHA_8_128134000_128135000_STAT1	PIAS1
ENHA_8_128134000_128135000_STAT1	XPO1
ENHA_8_128134000_128135000_STAT1	HDAC1
ENHA_8_128134000_128135000_STAT1	SMARCA4
ENHA_8_128134000_128135000_STAT1	MBD1
ENHA_8_128134000_128135000_STAT1	HDAC3
ENHA_8_128134000_128135000_STAT1	TP53
ENHA_8_128134000_128135000_STAT1	FOS
ENHA_8_128134000_128135000_STAT1	CREBBP
ENHA_8_128134000_128135000_STAT1	PPARG
ENHA_8_128134000_128135000_STAT1	EP300
ENHA_8_128134000_128135000_ELF1	NFKB1
ENHA_8_128134000_128135000_ELF1	RB1
ENHA_8_128134000_128135000_GABPA	SKP2
ENHA_8_128134000_128135000_GABPA	APP
ENHA_8_128134000_128135000_GABPA	FOXJ2
ENHA_8_128134000_128135000_GABPA	HCFC1
ENHA_8_128134000_128135000_GABPA	EP300
ENHA_8_128116000_128117000_YY1	CDKN2A
ENHA_8_128116000_128117000_YY1	BCL6
ENHA_8_128116000_128117000_YY1	BAP1
ENHA_8_128116000_128117000_YY1	ACTR5
ENHA_8_128116000_128117000_YY1	SMURF2
ENHA_8_128116000_128117000_YY1	YAF2
ENHA_8_128116000_128117000_YY1	RYBP
ENHA_8_128116000_128117000_YY1	APP
ENHA_8_128116000_128117000_YY1	FOXJ2
ENHA_8_128116000_128117000_YY1	MDM2
ENHA_8_128116000_128117000_YY1	MYC
ENHA_8_128116000_128117000_YY1	SMAD2
ENHA_8_128116000_128117000_YY1	SMAD4
ENHA_8_128116000_128117000_YY1	HCFC1
ENHA_8_128116000_128117000_YY1	SMAD3
ENHA_8_128116000_128117000_YY1	HDAC1
ENHA_8_128116000_128117000_YY1	MECP2
ENHA_8_128116000_128117000_YY1	NOTCH1
ENHA_8_128116000_128117000_YY1	HDAC3
ENHA_8_128116000_128117000_YY1	TP53
ENHA_8_128116000_128117000_YY1	HDAC2
ENHA_8_128116000_128117000_YY1	EP300
ENHA_8_128116000_128117000_SRF	NFYA
ENHA_8_128116000_128117000_SRF	FHL2
ENHA_8_128116000_128117000_SRF	CEBPB
ENHA_8_128116000_128117000_SRF	RXRA
ENHA_8_128116000_128117000_SRF	PML
ENHA_8_128116000_128117000_SRF	NCOR2
ENHA_8_128116000_128117000_SRF	CREBBP
ENHA_8_128116000_128117000_RARA	ENHA_8_128116000_128117000_FOXA1
ENHA_8_128116000_128117000_RARA	STAT1
ENHA_8_128116000_128117000_RARA	SNW1
ENHA_8_128116000_128117000_RARA	NCOA3
ENHA_8_128116000_128117000_RARA	PHF8
ENHA_8_128116000_128117000_RARA	MDM2
ENHA_8_128116000_128117000_RARA	SIRT1
ENHA_8_128116000_128117000_RARA	PARP1
ENHA_8_128116000_128117000_RARA	SUMO1
ENHA_8_128116000_128117000_RARA	PML
ENHA_8_128116000_128117000_RARA	KAT2B
ENHA_8_128116000_128117000_RARA	NCOR2
ENHA_8_128116000_128117000_RARA	FOS
ENHA_8_128116000_128117000_RARA	HDAC2
ENHA_8_128116000_128117000_RARA	EP300
ENHA_8_128116000_128117000_RARA	ENHA_8_128116000_128117000_SRF
ENHA_8_128116000_128117000_E2F6	YAF2
ENHA_8_128116000_128117000_E2F6	RYBP
ENHA_8_128116000_128117000_E2F6	KDM5C
ENHA_8_128116000_128117000_E2F6	RING1
ENHA_8_128116000_128117000_E2F6	TFDP2
ENHA_8_128116000_128117000_E2F6	HDAC1
ENHA_8_128116000_128117000_MAX	ENHA_8_128116000_128117000_FOXK2
ENHA_8_128116000_128117000_MAX	EPAS1
ENHA_8_128116000_128117000_MAX	TFAP2A
ENHA_8_128116000_128117000_MAX	CUX1
ENHA_8_128116000_128117000_MAX	CEBPA
ENHA_8_128116000_128117000_MAX	TRRAP
ENHA_8_128116000_128117000_MAX	HIF1A
ENHA_8_128116000_128117000_MAX	MYC
ENHA_8_128116000_128117000_MAX	BANP
ENHA_8_128116000_128117000_MAX	BAZ1A
ENHA_8_128116000_128117000_MAX	SMAD3
ENHA_8_128116000_128117000_MAX	RPA2
ENHA_8_128116000_128117000_MAX	H2AFY
ENHA_8_128116000_128117000_MAX	RECQL
ENHA_8_128116000_128117000_MAX	SMARCA5
ENHA_8_128116000_128117000_MAX	MECP2
ENHA_8_128116000_128117000_MAX	SMARCA1
ENHA_8_128116000_128117000_MAX	TBP
ENHA_8_128116000_128117000_MAX	MAPK14
ENHA_8_128116000_128117000_MAX	EP300
ENHA_8_128116000_128117000_MAX	ENHA_8_128116000_128117000_E2F6
ENHA_8_128116000_128117000_NR2F2	TEAD2
ENHA_8_128116000_128117000_NR2F2	SMAD4
ENHA_8_128116000_128117000_SP1	EPAS1
ENHA_8_128116000_128117000_SP1	TFAP2A
ENHA_8_128116000_128117000_SP1	NFYA
ENHA_8_128116000_128117000_SP1	SREBF1
ENHA_8_128116000_128117000_SP1	BCL11B
ENHA_8_128116000_128117000_SP1	NFYC
ENHA_8_128116000_128117000_SP1	ESR2
ENHA_8_128116000_128117000_SP1	STAT3
ENHA_8_128116000_128117000_SP1	PSMC5
ENHA_8_128116000_128117000_SP1	HMGA1
ENHA_8_128116000_128117000_SP1	SREBF2
ENHA_8_128116000_128117000_SP1	RELA
ENHA_8_128116000_128117000_SP1	NCOR1
ENHA_8_128116000_128117000_SP1	HIF1A
ENHA_8_128116000_128117000_SP1	MYC
ENHA_8_128116000_128117000_SP1	PGR
ENHA_8_128116000_128117000_SP1	AR
ENHA_8_128116000_128117000_SP1	SMAD2
ENHA_8_128116000_128117000_SP1	PARP1
ENHA_8_128116000_128117000_SP1	SMAD4
ENHA_8_128116000_128117000_SP1	RXRA
ENHA_8_128116000_128117000_SP1	HCFC1
ENHA_8_128116000_128117000_SP1	SMAD3
ENHA_8_128116000_128117000_SP1	HDAC1
ENHA_8_128116000_128117000_SP1	PML
ENHA_8_128116000_128117000_SP1	SMARCA4
ENHA_8_128116000_128117000_SP1	TBP
ENHA_8_128116000_128117000_SP1	NCOR2
ENHA_8_128116000_128117000_SP1	TP53
ENHA_8_128116000_128117000_SP1	JUN
ENHA_8_128116000_128117000_SP1	HDAC2
ENHA_8_128116000_128117000_SP1	PPARG
ENHA_8_128116000_128117000_SP1	VHL
ENHA_8_128116000_128117000_SP1	EP300
ENHA_8_128116000_128117000_SP1	ENHA_8_128116000_128117000_YY1
ENHA_8_128116000_128117000_SP1	ENHA_8_128116000_128117000_RARA
ENHA_8_128115000_128116000_STAT1	ENHA_8_128115000_128116000_IRF1
ENHA_8_128115000_128116000_STAT1	STAT3
ENHA_8_128115000_128116000_STAT1	RELA
ENHA_8_128115000_128116000_STAT1	UBE2I
ENHA_8_128115000_128116000_STAT1	EIF1AD
ENHA_8_128115000_128116000_STAT1	BRCA1
ENHA_8_128115000_128116000_STAT1	PRKCD
ENHA_8_128115000_128116000_STAT1	RARA
ENHA_8_128115000_128116000_STAT1	RXRA
ENHA_8_128115000_128116000_STAT1	PIAS1
ENHA_8_128115000_128116000_STAT1	XPO1
ENHA_8_128115000_128116000_STAT1	HDAC1
ENHA_8_128115000_128116000_STAT1	SMARCA4
ENHA_8_128115000_128116000_STAT1	MBD1
ENHA_8_128115000_128116000_STAT1	HDAC3
ENHA_8_128115000_128116000_STAT1	TP53
ENHA_8_128115000_128116000_STAT1	FOS
ENHA_8_128115000_128116000_STAT1	CREBBP
ENHA_8_128115000_128116000_STAT1	PPARG
ENHA_8_128115000_128116000_STAT1	EP300
ENHA_8_128115000_128116000_PBX1	MDM2
ENHA_8_128114000_128115000_AR	SART3
ENHA_8_128114000_128115000_AR	LCOR
ENHA_8_128114000_128115000_AR	JMJD1C
ENHA_8_128114000_128115000_AR	SREBF1
ENHA_8_128114000_128115000_AR	STAT3
ENHA_8_128114000_128115000_AR	SKP2
ENHA_8_128114000_128115000_AR	CDK6
ENHA_8_128114000_128115000_AR	NCOR1
ENHA_8_128114000_128115000_AR	UBE2I
ENHA_8_128114000_128115000_AR	JUND
ENHA_8_128114000_128115000_AR	CTNNB1
ENHA_8_128114000_128115000_AR	NCOA3
ENHA_8_128114000_128115000_AR	MDM2
ENHA_8_128114000_128115000_AR	BRCA1
ENHA_8_128114000_128115000_AR	FHL2
ENHA_8_128114000_128115000_AR	SIRT1
ENHA_8_128114000_128115000_AR	GSK3B
ENHA_8_128114000_128115000_AR	SMAD4
ENHA_8_128114000_128115000_AR	SUMO1
ENHA_8_128114000_128115000_AR	PIAS1
ENHA_8_128114000_128115000_AR	RB1
ENHA_8_128114000_128115000_AR	SMAD3
ENHA_8_128114000_128115000_AR	HDAC1
ENHA_8_128114000_128115000_AR	KAT2B
ENHA_8_128114000_128115000_AR	KDM1A
ENHA_8_128114000_128115000_AR	SMARCA4
ENHA_8_128114000_128115000_AR	NCOR2
ENHA_8_128114000_128115000_AR	HDAC3
ENHA_8_128114000_128115000_AR	JUN
ENHA_8_128114000_128115000_AR	CREBBP
ENHA_8_128114000_128115000_AR	KAT5
ENHA_8_128114000_128115000_AR	VHL
ENHA_8_128114000_128115000_AR	EP300
ENHA_8_128114000_128115000_RARA	STAT1
ENHA_8_128114000_128115000_RARA	SNW1
ENHA_8_128114000_128115000_RARA	NCOA3
ENHA_8_128114000_128115000_RARA	PHF8
ENHA_8_128114000_128115000_RARA	MDM2
ENHA_8_128114000_128115000_RARA	SRF
ENHA_8_128114000_128115000_RARA	SIRT1
ENHA_8_128114000_128115000_RARA	PARP1
ENHA_8_128114000_128115000_RARA	SUMO1
ENHA_8_128114000_128115000_RARA	PML
ENHA_8_128114000_128115000_RARA	KAT2B
ENHA_8_128114000_128115000_RARA	NCOR2
ENHA_8_128114000_128115000_RARA	FOS
ENHA_8_128114000_128115000_RARA	HDAC2
ENHA_8_128114000_128115000_RARA	EP300
ENHA_8_128113000_128114000_NFYA	NFYC
ENHA_8_128113000_128114000_NFYA	SREBF2
ENHA_8_128113000_128114000_NFYA	CREB1
ENHA_8_128113000_128114000_NFYA	CDK2
ENHA_8_128113000_128114000_NFYA	APP
ENHA_8_128113000_128114000_NFYA	SRF
ENHA_8_128113000_128114000_NFYA	TP53
ENHA_8_128113000_128114000_MGA	YAF2
ENHA_8_128113000_128114000_MGA	L3MBTL2
ENHA_8_128113000_128114000_MGA	RYBP
ENHA_8_128113000_128114000_MGA	PCGF6
